course_id,relation_id,relation_type,grade_requirement
118263,116775,pre,C-
118264,116964,pre,C-
118264,118187,pre,C-
118265,116337,cross,
118265,115340,pre,C-
118265,115304,pre,C-
118265,118382,pre,C-
118266,116964,pre,C-
118266,118187,pre,C-
118267,118194,cross,
118267,118519,cross,
118267,118702,cross,
118267,116964,pre,C-
118267,118187,pre,C-
118269,118272,pre,C-
118270,118265,pre,C-
118270,120170,pre,C-
118270,118279,pre,C-
118271,115338,pre,C-
118272,115338,pre,C-
118272,118271,pre,C-
118273,118272,pre,C-
118274,118272,pre,C-
118275,115352,pre,C-
118275,120167,pre,C-
118275,118265,pre,C-
118275,120170,pre,C-
118276,115377,pre,C-
118276,120168,pre,C-
118277,115377,pre,C-
118277,120168,pre,C-
118277,120126,pre,C-
118278,115377,pre,C-
118278,120168,pre,C-
118278,120126,pre,C-
118279,115352,pre,C-
118279,120167,pre,C-
118280,115352,pre,C-
118280,120167,pre,C-
118280,118265,pre,C-
118280,120170,pre,C-
118281,118265,pre,C-
118281,120170,pre,C-
118281,120126,pre,C-
118282,118275,pre,C-
118282,120126,pre,C-
118283,118282,pre,C-
118284,118260,cross,
118284,118262,cross,
118284,118352,cross,
118284,118697,cross,
118284,116964,pre,C-
118284,118187,pre,C-
118285,118275,pre,C-
118285,120126,pre,C-
118286,115377,pre,C-
118286,120168,pre,C-
118286,118275,pre,C-
118287,118286,pre,C-
118288,120026,pre,C-
118288,116964,pre,C-
118288,118187,pre,C-
118289,120135,pre,C-
118289,120136,pre,C-
118289,118276,pre,C-
118289,118277,pre,C-
118290,115377,pre,C-
118290,120168,pre,C-
118291,115352,pre,C-
118291,120167,pre,C-
118291,118265,pre,C-
118291,120170,pre,C-
118292,116338,cross,
118292,118512,cross,
118292,115377,pre,C-
118292,120168,pre,C-
118292,116329,pre,C-
118292,118253,pre,C-
118292,116261,pre,C-
118292,116263,pre,C-
118292,116319,pre,C-
118292,120135,pre,C-
118292,120136,pre,C-
118293,116339,cross,
118293,120126,pre,C-
118293,116329,pre,C-
118293,118253,pre,C-
118293,116261,pre,C-
118293,116263,pre,C-
118294,115352,pre,C-
118294,120167,pre,C-
118295,118294,pre,C-
118296,118294,pre,C-
118297,115377,pre,C-
118297,120168,pre,C-
118297,118294,pre,C-
118298,118297,pre,C-
118299,115377,pre,C-
118299,120126,pre,C-
118300,120126,pre,C-
118301,118265,pre,C-
118301,120170,pre,C-
118301,120126,pre,C-
118307,118276,pre,C-
118307,118279,pre,C-
118308,118283,pre,C-
118309,118308,pre,C-
118310,118280,pre,C-
118310,118282,pre,C-
118311,118285,pre,C-
118312,118287,pre,C-
118313,118312,pre,C-
118314,118289,pre,C-
118315,118290,pre,C-
118316,118292,pre,C-
118316,118293,pre,C-
118317,118356,pre,C-
118318,118301,pre,C-
118318,118291,pre,C-
118322,120026,pre,C-
118323,116964,pre,C-
118323,118187,pre,C-
118324,120126,pre,C-
118324,120135,pre,C-
118324,120136,pre,C-
118325,118400,cross,
118325,118698,cross,
118325,116964,pre,C-
118325,118187,pre,C-
118326,118297,co,C-
118326,118381,co,C-
118326,120126,pre,C-
118326,118294,pre,C-
118326,118298,pre,C-
118326,118297,pre,C-
118326,118381,pre,C-
118327,118326,pre,C-
118328,118326,pre,C-
118329,118298,preco,C-
118329,118326,pre,C-
118330,120126,pre,C-
118330,118324,pre,C-
118331,118324,pre,C-
118332,118318,pre,C-
118333,118292,pre,C-
118333,118293,pre,C-
118334,115340,co,C-
118335,118294,pre,C-
118336,120166,co,C-
118337,120167,co,C-
118339,115304,co,C-
118340,120168,co,C-
118341,120171,co,C-
118342,118297,pre,C-
118342,118381,pre,C-
118342,118326,pre,C-
118343,118297,pre,C-
118343,118298,pre,C-
118343,118326,pre,C-
118343,118329,pre,C-
118344,118277,pre,C-
118345,118344,pre,C-
118346,120170,co,C-
118347,118326,pre,C-
118352,118260,cross,
118352,118262,cross,
118352,118284,cross,
118352,118697,cross,
118352,116964,pre,C-
118352,118187,pre,C-
118354,118292,pre,C-
118354,118293,pre,C-
118355,120126,pre,C-
118355,118297,pre,C-
118356,118286,pre,C-
118357,118297,pre,C-
118357,118326,pre,C-
118358,118298,pre,C-
118360,118294,pre,C-
118360,117721,pre,C-
118361,120126,pre,C-
118361,120135,pre,C-
118361,120136,pre,C-
118369,118298,pre,C-
118369,118383,pre,C-
118370,115377,pre,C-
118370,118359,pre,C-
118370,120168,pre,C-
118370,120126,pre,C-
118370,118297,pre,C-
118370,118381,pre,C-
118370,116317,pre,C-
118372,116964,pre,C-
118372,118187,pre,C-
118373,118170,cross,
118373,118173,cross,
118373,116964,pre,C-
118373,118187,pre,C-
118374,115403,co,C-
118375,115304,co,C-
118376,115418,pre,C-
118378,118265,pre,C-
118378,120170,pre,C-
118378,120126,pre,C-
118380,120126,pre,C-
118380,118294,pre,C-
118380,118381,pre,C-
118381,118294,pre,C-
118382,115304,pre,C-
118383,115377,pre,C-
118383,120126,pre,C-
118383,118297,pre,C-
118387,120162,co,C-
118389,118480,cross,
118389,116964,pre,C-
118389,118187,pre,C-
118390,118521,cross,
118390,118542,cross,
118390,116964,pre,C-
118390,118187,pre,C-
118397,117805,pre,C-
118400,118325,cross,
118400,118698,cross,
118400,116964,pre,C-
118400,118187,pre,C-
118401,118168,cross,
118401,116964,pre,C-
118401,118187,pre,C-
118402,117447,pre,C-
118402,117448,pre,C-
118410,119450,pre,C-
118410,119451,pre,C-
118410,119453,pre,C-
118410,119452,pre,C-
118410,114764,pre,C-
118411,118410,pre,C-
118415,118409,pre,C-
118416,119873,pre,C-
118420,114764,pre,C-
118420,119450,pre,C-
118421,118406,pre,C-
118422,115103,cross,
118422,115731,pre,C-
118423,115104,cross,
118424,115133,cross,
118424,117582,cross,
118425,117935,cross,
118425,119405,cross,
118426,118689,cross,
118426,116964,pre,C-
118426,118187,pre,C-
118427,116964,pre,C-
118427,118187,pre,C-
118428,119377,cross,
118428,119627,cross,
118429,119630,cross,
118430,119631,cross,
118432,120134,cross,
118433,115914,cross,
118433,116765,pre,C-
118433,115074,pre,C-
118433,120126,pre,C-
118433,120136,pre,C-
118434,115259,cross,
118434,115949,cross,
118434,116140,cross,
118434,116863,cross,
118434,117001,cross,
118434,117713,cross,
118434,118210,cross,
118434,119966,cross,
118435,118225,cross,
118435,118214,pre,C-
118436,116876,co,C-
118438,115789,pre,C-
118438,115790,pre,C-
118438,115377,pre,C-
118438,120168,pre,C-
118439,116866,cross,
118439,116765,pre,C-
118439,118437,pre,C-
118439,116263,pre,C-
118439,116842,pre,C-
118439,116105,pre,C-
118439,119968,pre,C-
118439,115364,pre,C-
118439,120171,pre,C-
118440,118214,preco,C-
118440,117714,cross,
118440,118436,pre,C-
118441,115789,pre,C-
118441,115790,pre,C-
118441,115377,pre,C-
118441,120168,pre,C-
118442,115089,pre,C-
118442,115377,pre,C-
118442,120168,pre,C-
118443,120135,pre,C-
118443,120136,pre,C-
118443,118442,pre,C-
118444,118445,co,C-
118444,114785,co,C-
118444,114789,co,C-
118444,115791,pre,C-
118444,120026,pre,C-
118445,118442,preco,C-
118445,120135,pre,C-
118445,118438,pre,C-
118446,118440,pre,C-
118446,118449,pre,C-
118446,114783,pre,C-
118447,118445,pre,C-
118448,118445,pre,C-
118449,120006,co,C-
118449,118508,co,C-
118449,118436,pre,C-
118449,118438,pre,C-
118449,115791,pre,C-
118449,118214,pre,C-
118450,118440,co,C-
118450,118445,pre,C-
118450,118449,pre,C-
118451,118436,pre,C-
118451,115791,pre,C-
118451,118445,pre,C-
118451,120126,pre,C-
118452,118436,pre,C-
118452,115791,pre,C-
118452,118445,pre,C-
118452,120126,pre,C-
118454,118443,pre,C-
118454,118441,pre,C-
118454,114811,pre,C-
118455,118443,preco,C-
118456,118447,pre,C-
118457,118439,pre,C-
118457,118449,pre,C-
118458,118447,co,C-
118458,118439,pre,C-
118459,118439,pre,C-
118459,118445,pre,C-
118460,116964,pre,C-
118460,118187,pre,C-
118462,118443,pre,C-
118469,116964,pre,C-
118469,118187,pre,C-
118472,118471,pre,C-
118477,118476,pre,C-
118480,118389,cross,
118480,116964,pre,C-
118480,118187,pre,C-
118482,118443,pre,C-
118482,118445,pre,C-
118482,118449,pre,C-
118484,116867,cross,
118484,118211,cross,
118484,118214,pre,C-
118484,118218,pre,C-
118484,118213,pre,C-
118484,116864,pre,C-
118485,115791,pre,C-
118486,118443,preco,C-
118487,118438,pre,C-
118487,115401,pre,C-
118488,116765,pre,C-
118488,118433,pre,C-
118488,118443,pre,C-
118488,115928,pre,C-
118489,118443,pre,C-
118489,115914,pre,C-
118489,118433,pre,C-
118489,115928,pre,C-
118491,116868,cross,
118491,118212,cross,
118491,118214,pre,C-
118491,118218,pre,C-
118491,118213,pre,C-
118491,116864,pre,C-
118492,118451,pre,C-
118492,118470,pre,C-
118496,116765,pre,C-
118496,118445,pre,C-
118497,115377,pre,C-
118497,120168,pre,C-
118497,115789,pre,C-
118497,115790,pre,C-
118498,116765,pre,C-
118503,115867,pre,C-
118504,116964,pre,C-
118504,118187,pre,C-
118505,118471,pre,C-
118506,119972,cross,
118506,120012,pre,C-
118506,118436,pre,C-
118506,114931,pre,C-
118506,115959,pre,C-
118506,115364,pre,C-
118506,120171,pre,C-
118506,115341,pre,C-
118506,120166,pre,C-
118507,116964,pre,C-
118507,118187,pre,C-
118508,120006,cross,
118508,118436,pre,C-
118508,120012,pre,C-
118508,115788,pre,C-
118509,120008,cross,
118509,120006,pre,C-
118509,118508,pre,C-
118510,116220,cross,
118510,117077,cross,
118510,116964,pre,C-
118510,118187,pre,C-
118511,118288,co,C-
118511,118226,co,C-
118511,115920,co,C-
118511,118215,pre,C-
118511,118216,pre,C-
118511,118242,pre,C-
118511,118218,pre,C-
118511,118219,pre,C-
118511,118220,pre,C-
118511,120026,pre,C-
118511,115922,pre,C-
118512,116338,cross,
118512,118292,cross,
118512,115377,pre,C-
118512,120168,pre,C-
118512,116329,pre,C-
118512,118253,pre,C-
118512,116261,pre,C-
118512,116263,pre,C-
118512,116319,pre,C-
118512,120135,pre,C-
118512,120136,pre,C-
118513,118444,preco,C-
118513,118443,pre,C-
118513,118449,pre,C-
118513,120026,pre,C-
118515,116341,cross,
118515,118253,cross,
118515,115352,co,C-
118515,120167,co,C-
118515,118517,co,C-
118515,115062,co,C-
118515,118517,co,C-
118515,114931,co,C-
118515,115341,pre,C-
118515,120166,pre,C-
118516,118518,co,C-
118516,118518,co,C-
118516,118555,co,C-
118516,118515,pre,C-
118517,115352,co,C-
118517,120167,co,C-
118517,115062,co,C-
118517,118515,co,C-
118517,114931,co,C-
118517,118515,co,C-
118517,115341,pre,C-
118517,120166,pre,C-
118517,115009,pre,C-
118518,118516,co,C-
118518,115377,co,C-
118518,115089,co,C-
118518,118532,co,C-
118518,118517,pre,C-
118518,114931,pre,C-
118519,118194,cross,
118519,118267,cross,
118519,118702,cross,
118519,116964,pre,C-
118519,118187,pre,C-
118520,116964,pre,C-
118520,118187,pre,C-
118521,118542,cross,
118521,118390,cross,
118521,116964,pre,C-
118521,118187,pre,C-
118522,120135,co,C-
118522,118516,pre,C-
118522,118518,pre,C-
118523,118522,pre,C-
118524,118518,pre,C-
118524,118555,pre,C-
118525,118522,pre,C-
118526,118523,pre,C-
118527,115951,cross,
118527,117146,cross,
118527,118523,pre,C-
118528,118555,pre,C-
118529,118518,pre,C-
118529,118555,pre,C-
118529,115661,pre,C-
118529,115127,pre,C-
118529,118108,pre,C-
118530,118516,pre,C-
118531,118523,pre,C-
118532,118518,co,C-
118532,118517,pre,C-
118532,115009,pre,C-
118532,114931,pre,C-
118532,115661,pre,C-
118532,115127,pre,C-
118532,118108,pre,C-
118533,118522,co,C-
118534,118523,co,C-
118535,118525,preco,C-
118535,119878,pre,C-
118535,118523,pre,C-
118536,118535,pre,C-
118537,118535,pre,C-
118538,118535,preco,C-
118538,119878,pre,C-
118541,118523,pre,C-
118542,118521,cross,
118542,118390,cross,
118542,116964,pre,C-
118542,118187,pre,C-
118543,118523,pre,C-
118545,118525,pre,C-
118546,118515,pre,C-
118547,118526,pre,C-
118547,118546,pre,C-
118554,119878,pre,C-
118554,118523,pre,C-
118554,118522,pre,C-
118554,118534,pre,C-
118555,118516,co,C-
118555,115263,co,C-
118555,118517,pre,C-
118556,118518,pre,C-
118557,118522,co,C-
118557,118518,pre,C-
118558,118516,pre,C-
118558,118555,pre,C-
118558,119878,pre,C-
118558,118529,pre,C-
118559,118558,pre,C-
118559,119878,pre,C-
118560,119101,pre,C-
118560,119102,pre,C-
118560,119106,pre,C-
118560,119110,pre,C-
118560,119111,pre,C-
118561,118522,pre,C-
118562,118522,pre,C-
118563,118546,pre,C-
118564,118190,cross,
118564,116964,pre,C-
118564,118187,pre,C-
118565,118543,pre,C-
118567,116964,pre,C-
118567,118187,pre,C-
118568,115260,pre,C-
118568,115263,pre,C-
118568,115955,pre,C-
118568,115964,pre,C-
118569,115321,cross,
118569,118568,pre,C-
118570,118568,pre,C-
118571,116964,pre,C-
118571,118187,pre,C-
118572,118568,pre,C-
118573,118568,pre,C-
118573,115272,pre,C-
118573,115964,pre,C-
118573,115955,pre,C-
118574,118573,co,C-
118574,118568,pre,C-
118574,115272,pre,C-
118574,115330,pre,C-
118574,115955,pre,C-
118574,115964,pre,C-
118575,118573,pre,C-
118576,118575,co,C-
118576,118573,pre,C-
118576,118574,pre,C-
118576,115330,pre,C-
118577,118568,pre,C-
118580,118581,pre,C-
118584,118572,preco,C-
118585,115331,cross,
118585,118568,pre,C-
118586,118568,pre,C-
118587,118568,pre,C-
118597,118568,pre,C-
118611,118608,pre,C-
118612,118608,pre,C-
118613,118608,pre,C-
118614,118608,pre,C-
118615,118608,pre,C-
118615,118614,pre,C-
118615,118619,pre,C-
118623,118616,pre,C-
118623,118617,pre,C-
118624,118608,pre,C-
118627,118608,pre,C-
118627,118611,pre,C-
118628,118611,pre,C-
118628,118612,pre,C-
118629,118613,pre,C-
118630,118614,pre,C-
118631,118608,pre,C-
118632,118619,pre,C-
118633,118616,pre,C-
118634,118617,pre,C-
118636,118608,pre,C-
118643,118617,pre,C-
118643,118616,pre,C-
118644,118642,pre,C-
118645,118608,pre,C-
118650,118652,pre,C-
118651,118652,pre,C-
118652,118304,pre,C-
118653,118650,co,C-
118653,118651,co,C-
118653,116645,pre,C-
118654,116634,pre,C-
118655,118652,pre,C-
118656,116964,pre,C-
118656,118187,pre,C-
118660,117458,pre,C-
118664,118663,pre,C-
118680,118679,pre,C-
118683,118684,pre,C-
118688,116964,pre,C-
118688,118187,pre,C-
118689,118426,cross,
118689,116964,pre,C-
118689,118187,pre,C-
118690,116964,pre,C-
118690,118187,pre,C-
118691,118699,pre,C-
118693,118691,pre,C-
118694,118692,pre,C-
118695,118693,pre,C-
118696,118694,pre,C-
118697,118260,cross,
118697,118262,cross,
118697,118284,cross,
118697,118352,cross,
118697,116964,pre,C-
118697,118187,pre,C-
118698,118325,cross,
118698,118400,cross,
118698,116964,pre,C-
118698,118187,pre,C-
118700,116964,pre,C-
118700,118187,pre,C-
118701,116964,pre,C-
118701,118187,pre,C-
118702,118194,cross,
118702,118267,cross,
118702,118519,cross,
118702,116964,pre,C-
118702,118187,pre,C-
118704,116964,pre,C-
118704,118187,pre,C-
118705,118699,pre,C-
118706,118705,pre,C-
118707,118699,pre,C-
118707,115818,pre,C-
118709,118708,pre,C-
118723,118691,preco,C-
118723,118692,preco,C-
118723,118705,preco,C-
118725,116964,pre,C-
118725,118187,pre,C-
118726,118703,pre,C-
118726,115766,pre,C-
118726,115778,pre,C-
118727,115766,pre,C-
118727,115778,pre,C-
118728,115766,pre,C-
118728,115778,pre,C-
118729,118726,pre,C-
118730,116115,pre,C-
118730,118695,pre,C-
118731,118730,pre,C-
118732,118731,pre,C-
118733,114804,co,C-
118733,119307,co,C-
118733,118164,pre,C-
118733,118288,pre,C-
118734,114804,co,C-
118734,119307,co,C-
118734,118167,pre,C-
118734,118288,pre,C-
118743,118869,pre,C-
118744,118743,pre,C-
118745,118875,pre,C-
118747,118888,pre,C-
118749,118894,pre,C-
118751,118900,pre,C-
118755,118882,pre,C-
118757,118693,preco,C-
118757,118694,preco,C-
118757,118823,preco,C-
118757,118723,preco,C-
118758,118693,preco,C-
118758,118694,preco,C-
118758,118823,preco,C-
118758,118723,preco,C-
118768,118767,pre,C-
118769,118693,preco,C-
118769,118694,preco,C-
118770,118693,preco,C-
118770,118694,preco,C-
118770,115176,cross,
118771,118835,pre,C-
118772,118836,pre,C-
118773,118837,pre,C-
118774,118838,pre,C-
118775,118839,pre,C-
118776,118840,pre,C-
118777,118841,pre,C-
118778,118842,pre,C-
118779,118830,pre,C-
118781,118843,pre,C-
118782,118852,pre,C-
118783,118691,pre,C-
118783,118692,pre,C-
118783,118723,pre,C-
118784,118853,pre,C-
118785,118845,pre,C-
118786,118846,pre,C-
118787,118847,pre,C-
118788,118848,pre,C-
118789,118849,pre,C-
118790,118827,pre,C-
118791,118828,pre,C-
118794,118854,pre,C-
118795,115766,pre,C-
118795,115778,pre,C-
118796,118795,pre,C-
118799,118796,pre,C-
118800,118691,pre,C-
118800,118692,pre,C-
118801,118800,pre,C-
118802,118801,pre,C-
118807,115818,pre,C-
118807,118707,pre,C-
118809,118808,pre,C-
118811,119310,cross,
118811,119379,cross,
118811,116964,pre,C-
118811,118187,pre,C-
118812,117459,pre,C-
118813,117459,pre,C-
118814,117459,pre,C-
118816,117459,pre,C-
118823,118691,pre,C-
118823,118692,pre,C-
118823,118705,pre,C-
118824,118693,pre,C-
118824,118694,pre,C-
118824,118823,pre,C-
118824,118723,pre,C-
118825,118693,pre,C-
118825,118694,pre,C-
118825,118823,pre,C-
118825,118824,pre,C-
118829,118699,pre,C-
118829,118706,pre,C-
118834,118767,pre,C-
118844,118691,pre,C-
118844,118692,pre,C-
118844,118723,pre,C-
118844,118757,pre,C-
118859,118858,pre,C-
118860,118859,pre,C-
118861,118860,pre,C-
118862,118861,pre,C-
118863,118862,pre,C-
118864,118863,pre,C-
118865,118864,pre,C-
118868,118867,pre,C-
118869,118868,pre,C-
118870,118744,pre,C-
118871,118870,pre,C-
118873,118872,pre,C-
118874,118873,pre,C-
118875,118874,pre,C-
118876,118875,pre,C-
118877,118876,pre,C-
118878,118877,pre,C-
118879,118878,pre,C-
118880,118721,pre,C-
118881,118880,pre,C-
118882,118881,pre,C-
118883,118755,pre,C-
118883,118829,pre,C-
118884,118883,pre,C-
118885,118884,pre,C-
118886,118714,pre,C-
118887,118886,pre,C-
118888,118887,pre,C-
118889,118747,pre,C-
118889,118829,pre,C-
118890,118889,pre,C-
118891,118890,pre,C-
118892,118716,pre,C-
118893,118892,pre,C-
118894,118893,pre,C-
118895,118749,pre,C-
118895,118829,pre,C-
118896,118901,pre,C-
118897,118896,pre,C-
118898,118718,pre,C-
118899,118898,pre,C-
118900,118899,pre,C-
118901,118829,pre,C-
118901,118751,pre,C-
118902,118901,pre,C-
118903,118902,pre,C-
118905,118904,pre,C-
118906,118905,pre,C-
118907,118906,pre,C-
118908,118906,pre,C-
118909,118829,pre,C-
118909,118908,pre,C-
118910,118909,pre,C-
118911,118910,pre,C-
118913,118693,co,C-
118913,118694,co,C-
118913,118691,pre,C-
118913,118692,pre,C-
118913,118912,pre,C-
118914,118695,co,C-
118914,118696,co,C-
118914,118693,pre,C-
118914,118694,pre,C-
118914,118913,pre,C-
118915,115766,co,C-
118915,115778,co,C-
118915,118695,pre,C-
118915,118696,pre,C-
118915,118914,pre,C-
118916,115766,pre,C-
118916,115778,pre,C-
118916,118915,pre,C-
118917,118829,pre,C-
118917,118916,pre,C-
118918,118726,pre,C-
118918,118727,pre,C-
118918,118728,pre,C-
118918,118917,pre,C-
118919,118918,pre,C-
118921,118920,pre,C-
118922,118921,pre,C-
118923,118922,pre,C-
118924,118923,pre,C-
118925,118924,pre,C-
118925,118829,pre,C-
118925,118708,pre,C-
118926,118925,pre,C-
118927,118926,pre,C-
118933,118869,pre,C-
118933,118875,pre,C-
118933,118894,pre,C-
118933,118900,pre,C-
118933,118907,pre,C-
118933,118882,pre,C-
119005,119004,pre,C-
119006,119005,pre,C-
119007,119006,pre,C-
119008,115971,cross,
119008,119304,cross,
119009,115972,cross,
119009,119305,cross,
119009,119010,pre,C-
119009,119691,pre,C-
119009,115971,pre,C-
119010,116018,cross,
119010,119306,cross,
119012,119011,pre,C-
119013,117555,cross,
119013,117554,co,C-
119013,117553,pre,C-
119014,119070,cross,
119014,116964,pre,C-
119014,118187,pre,C-
119016,116964,pre,C-
119016,118187,pre,C-
119018,117361,cross,
119018,117481,cross,
119018,115258,pre,C-
119018,117350,pre,C-
119019,117580,cross,
119020,117581,cross,
119020,119019,pre,C-
119021,114931,pre,C-
119021,114943,pre,C-
119022,119088,cross,
119022,119380,cross,
119022,119556,cross,
119022,116964,pre,C-
119022,118187,pre,C-
119023,119019,pre,C-
119024,115959,pre,C-
119024,115955,pre,C-
119025,115959,pre,C-
119025,115955,pre,C-
119027,117544,cross,
119028,119811,co,C-
119028,119922,co,C-
119028,119042,co,C-
119028,119021,pre,C-
119029,119028,co,C-
119029,119811,co,C-
119029,119922,co,C-
119029,115661,pre,C-
119029,115285,pre,C-
119030,119028,pre,C-
119030,115258,pre,C-
119030,115978,pre,C-
119030,119811,pre,C-
119030,119922,pre,C-
119031,119030,co,C-
119031,115979,pre,C-
119031,115661,pre,C-
119031,115607,pre,C-
119031,117499,pre,C-
119032,119028,pre,C-
119032,115978,pre,C-
119032,119811,pre,C-
119032,119922,pre,C-
119032,115258,pre,C-
119032,115607,pre,C-
119032,115661,pre,C-
119032,117499,pre,C-
119033,119032,co,C-
119033,119030,pre,C-
119034,119033,pre,C-
119034,119032,pre,C-
119035,119024,pre,C-
119035,117554,pre,C-
119035,119021,pre,C-
119035,116922,pre,C-
119036,119035,pre,C-
119037,119028,pre,C-
119038,119613,cross,
119038,116964,pre,C-
119038,118187,pre,C-
119039,117362,cross,
119040,119021,pre,C-
119040,119024,pre,C-
119040,114943,pre,C-
119040,115959,pre,C-
119040,114931,pre,C-
119041,119024,pre,C-
119041,119025,pre,C-
119041,115959,pre,C-
119041,115955,pre,C-
119043,119025,pre,C-
119043,119024,pre,C-
119043,119811,pre,C-
119043,119922,pre,C-
119043,115661,pre,C-
119043,115285,pre,C-
119044,119021,pre,C-
119044,116922,pre,C-
119046,119434,cross,
119046,119615,cross,
119046,116964,pre,C-
119046,118187,pre,C-
119047,119025,pre,C-
119047,115959,pre,C-
119047,115955,pre,C-
119048,116964,pre,C-
119048,118187,pre,C-
119049,119021,pre,C-
119050,119028,pre,C-
119052,114870,pre,C-
119054,119025,pre,C-
119055,119072,cross,
119055,116964,pre,C-
119055,118187,pre,C-
119056,119030,pre,C-
119056,119032,pre,C-
119056,115978,pre,C-
119056,115258,pre,C-
119058,119033,pre,C-
119058,119034,pre,C-
119059,119036,pre,C-
119063,119363,cross,
119063,114870,pre,C-
119064,119364,cross,
119064,119363,pre,C-
119065,119365,cross,
119065,119363,pre,C-
119065,119364,pre,C-
119065,119371,pre,C-
119066,119366,cross,
119066,119363,pre,C-
119066,119364,pre,C-
119066,119371,pre,C-
119066,115356,pre,C-
119066,115364,pre,C-
119066,120171,pre,C-
119066,115661,pre,C-
119067,119367,cross,
119067,119363,pre,C-
119067,119364,pre,C-
119067,119371,pre,C-
119067,115356,pre,C-
119067,115364,pre,C-
119067,120171,pre,C-
119067,115661,pre,C-
119068,119368,cross,
119068,119367,pre,C-
119069,119369,cross,
119069,119363,pre,C-
119069,119364,pre,C-
119069,119371,pre,C-
119069,119366,pre,C-
119069,119367,pre,C-
119070,119014,cross,
119070,116964,pre,C-
119070,118187,pre,C-
119072,119055,cross,
119072,116964,pre,C-
119072,118187,pre,C-
119073,119021,pre,C-
119074,119371,cross,
119074,119042,pre,C-
119074,119363,pre,C-
119074,119364,pre,C-
119076,119372,cross,
119077,119373,cross,
119077,119363,pre,C-
119078,119411,cross,
119078,116964,pre,C-
119078,118187,pre,C-
119079,115959,pre,C-
119079,115955,pre,C-
119083,116964,pre,C-
119083,118187,pre,C-
119084,116964,pre,C-
119084,118187,pre,C-
119085,119061,co,C-
119085,119062,co,C-
119085,117460,pre,C-
119088,119022,cross,
119088,119380,cross,
119088,119556,cross,
119088,116964,pre,C-
119088,118187,pre,C-
119089,119522,cross,
119089,119553,cross,
119089,116964,pre,C-
119089,118187,pre,C-
119090,119092,co,C-
119090,119093,co,C-
119090,119095,co,C-
119090,115184,pre,C-
119090,115258,pre,C-
119090,114943,pre,C-
119090,115265,pre,C-
119090,114870,pre,C-
119090,114830,pre,C-
119090,115661,pre,C-
119091,119090,pre,C-
119091,119092,pre,C-
119091,119093,pre,C-
119091,119095,pre,C-
119092,119090,co,C-
119092,119093,co,C-
119092,119095,co,C-
119092,115184,pre,C-
119092,115258,pre,C-
119092,114943,pre,C-
119092,115265,pre,C-
119092,114870,pre,C-
119092,114830,pre,C-
119092,115661,pre,C-
119093,119090,co,C-
119093,119092,co,C-
119093,119095,co,C-
119093,115184,pre,C-
119093,115258,pre,C-
119093,114943,pre,C-
119093,115265,pre,C-
119093,114870,pre,C-
119093,114830,pre,C-
119093,115661,pre,C-
119094,119090,pre,C-
119094,119092,pre,C-
119094,119093,pre,C-
119094,119095,pre,C-
119095,119090,co,C-
119095,119092,co,C-
119095,119093,co,C-
119095,115184,pre,C-
119095,115258,pre,C-
119095,114943,pre,C-
119095,115265,pre,C-
119095,114870,pre,C-
119095,114830,pre,C-
119095,115661,pre,C-
119096,119091,co,C-
119096,119090,pre,C-
119096,119092,pre,C-
119096,119093,pre,C-
119096,119095,pre,C-
119098,119108,co,C-
119099,119922,pre,C-
119099,119100,pre,C-
119099,119158,pre,C-
119099,119105,pre,C-
119099,119134,pre,C-
119099,119135,pre,C-
119100,119091,pre,C-
119100,119094,pre,C-
119100,119096,pre,C-
119100,119103,pre,C-
119101,119099,pre,C-
119101,119104,pre,C-
119101,119109,pre,C-
119102,119099,pre,C-
119102,119104,pre,C-
119102,119109,pre,C-
119102,119098,pre,C-
119102,119108,pre,C-
119103,119090,pre,C-
119103,119092,pre,C-
119103,119093,pre,C-
119103,119095,pre,C-
119104,119105,pre,C-
119104,119134,pre,C-
119104,119135,pre,C-
119105,119091,pre,C-
119105,119094,pre,C-
119105,119096,pre,C-
119105,119103,pre,C-
119106,119099,pre,C-
119106,119104,pre,C-
119106,119109,pre,C-
119107,119240,cross,
119107,116964,pre,C-
119107,118187,pre,C-
119108,119098,preco,C-
119109,119100,pre,C-
119109,119158,pre,C-
119109,119105,pre,C-
119109,119134,pre,C-
119109,119135,pre,C-
119110,119099,pre,C-
119110,119104,pre,C-
119110,119109,pre,C-
119111,119099,pre,C-
119111,119104,pre,C-
119111,119109,pre,C-
119112,118560,co,C-
119113,119099,co,C-
119113,119104,co,C-
119113,119109,co,C-
119118,119116,pre,C-
119118,119117,pre,C-
119120,119119,pre,C-
119121,119116,pre,C-
119121,119117,pre,C-
119121,119120,pre,C-
119122,119116,preco,C-
119122,119117,preco,C-
119122,119118,preco,C-
119124,119116,pre,C-
119124,119117,pre,C-
119125,119127,co,C-
119125,119124,pre,C-
119125,119136,pre,C-
119125,119137,pre,C-
119126,119125,preco,C-
119126,119127,preco,C-
119127,119125,co,C-
119127,119136,pre,C-
119127,119137,pre,C-
119127,119124,pre,C-
119128,119160,co,C-
119128,119136,pre,C-
119128,119137,pre,C-
119128,119124,pre,C-
119128,119125,pre,C-
119129,119126,co,C-
119129,119136,pre,C-
119129,119137,pre,C-
119129,119124,pre,C-
119129,119125,pre,C-
119129,119160,pre,C-
119129,119127,pre,C-
119129,119128,pre,C-
119130,119125,preco,C-
119130,119126,preco,C-
