course_id,prereq_id
119980,119969
119980,119970
119981,119970
119981,119973
119981,116105
119981,116263
119981,116319
119988,116964
119988,118187
119989,119914
119990,119914
119991,119990
119992,119914
119995,119992
119996,119989
119996,119990
119996,119994
119997,119989
120001,120012
120001,115788
120001,118436
120003,120000
120006,118436
120006,120012
120006,115788
120007,119970
120007,120000
120008,120006
120008,118508
120011,120010
120013,120012
120013,119971
120013,119972
120014,120020
120015,120000
120015,120003
120015,120014
120016,120015
120016,120017
120016,120018
120019,119968
120019,120000
120020,120019
120022,115364
120022,120171
120022,115341
120022,120166
120023,120022
120023,116105
120023,115607
120023,120017
120024,114870
120025,114870
120025,114876
120026,115867
120026,116964
120026,118187
120041,116220
120041,117077
120041,118510
120041,116964
120041,118187
120049,116234
120051,115732
120051,120061
120052,116343
120052,117090
120053,117105
120062,120061
120068,116220
120068,117077
120068,118510
120068,116964
120068,118187
120070,120069
120078,120077
120081,116220
120081,117077
120081,118510
120081,116964
120081,118187
120092,120091
120094,120095
120095,120096
120102,120089
120102,120100
120102,120101
120104,120066
120112,120113
120114,116220
120114,117077
120114,118510
120114,116964
120114,118187
120121,116375
120123,116378
120124,117615
120125,116220
120125,117077
120125,118510
120125,116964
120125,118187
120126,115352
120126,120167
120127,116379
120127,116600
120127,118725
120129,116379
120129,116600
120129,118725
120133,118725
120135,115377
120135,118359
120135,120168
120136,115352
120136,120167
120139,115346
120140,115346
120146,115275
120146,115279
120147,115275
120147,115279
120150,120149
120151,120324
120152,119922
120152,117490
120152,117493
120153,120149
120153,120150
120154,120152
120154,117500
120155,117493
120155,117499
120156,117493
120156,117499
120157,117493
120157,117499
120158,117493
120158,117499
120158,120155
120158,120156
120159,120149
120159,120150
120161,120252
120161,120253
120161,120251
120161,120254
120161,120255
120163,120164
120166,115340
120166,115304
120166,118382
120167,115341
120167,120166
120168,115352
120168,120167
120169,115377
120169,120168
120170,115340
120170,115304
120170,118382
120171,115304
120171,115340
120176,116964
120176,118187
120181,116997
120181,115537
120184,116487
120184,115431
120184,115661
120184,115663
120185,119722
120185,120184
120186,116343
120187,119926
120187,119425
120188,115010
120188,115011
120190,118139
120196,119450
120197,119450
120198,120323
120199,120198
120201,116388
120201,120200
120203,116389
120203,120200
120204,116389
120204,120200
120206,120204
120212,115391
120213,115391
120213,116876
120214,115381
120215,115379
120215,115384
120216,115396
120217,115396
120217,115397
120217,120216
120218,115787
120218,115788
120218,120135
120218,115813
120219,115377
120219,118359
120219,120168
120219,115074
120220,120219
120221,120219
120221,120136
120222,120219
120222,120136
120223,120026
120226,117721
120226,118294
120226,120136
120226,116045
120226,116273
120227,120228
120227,116126
120229,120228
120229,116125
120229,116126
120232,120026
120233,120232
120234,120026
120237,120022
120238,120022
120238,120000
120239,120022
120246,115275
120247,115275
120248,116315
120250,117539
120250,117541
120250,117540
120250,117387
120251,120177
120251,120178
120251,120160
120251,120314
120251,119169
120251,120176
120252,120177
120252,120178
120252,120160
120252,120314
120252,119169
120252,120176
120253,120177
120253,120178
120253,120160
120253,120314
120253,119169
120253,120176
120254,120177
120254,120178
120254,120160
120254,120314
120254,119169
120254,120176
120255,120177
120255,120178
120255,120160
120255,120314
120255,119169
120255,120176
120256,120252
120256,120253
120256,120251
120256,120254
120256,120255
120257,120252
120257,120253
120257,120251
120257,120254
120257,120255
120258,120252
120258,120253
120258,120251
120258,120254
120258,120255
120259,119171
120259,120161
120259,120315
120259,120256
120259,120257
120259,120258
120260,119171
120260,120161
120260,120315
120260,120256
120260,120257
120260,120258
120261,119171
120261,120161
120261,120315
120261,120256
120261,120257
120261,120258
120262,119171
120262,120161
120262,120315
120262,120256
120262,120257
120262,120258
120265,120176
120265,119087
120265,120263
120265,120264
120266,120176
120266,119087
120266,120263
120266,120264
120267,119170
120267,120259
120267,120260
120267,120261
120267,120262
120268,119168
120268,120265
120268,120266
120269,119170
120269,120259
120269,120260
120269,120261
120269,120262
120270,119168
120270,120265
120270,120266
120271,116964
120271,118187
120272,117214
120272,117838
120272,116964
120272,118187
120273,115263
120274,115263
120275,115263
120276,115263
120278,120241
120278,120242
120280,120243
120281,120244
120282,120243
120282,120244
120284,120243
120284,120280
120285,120281
120285,120279
120311,120272
120311,119860
120311,117214
120311,120381
120311,117838
120311,116272
120312,120311
120313,119970
120313,119973
120313,116105
120313,116263
120313,116319
120315,120252
120315,120253
120315,120251
120315,120254
120315,120255
120317,118533
120317,118534
120317,118535
120318,116939
120320,118016
120320,118029
120321,118016
120321,118029
120322,115340
120322,115304
120322,118382
120323,119965
120324,120149
120324,120150
120333,116273
120334,116045
120334,116273
120340,119655
120346,120345
120348,116770
120348,116771
120348,116773
120349,120348
120350,116802
120369,117446
120369,118196
120370,117446
120370,118196
120372,116375
120372,119477
120382,117214
120382,117838
120383,120203
120383,120204
120384,120200
120385,115608
120386,119693
120386,119758
120386,119866
120386,115642
120386,115648
120386,115649
120389,115669
120390,115667
120392,119974
120394,114814
120394,114784
120396,115929
120397,120218
120402,116964
120402,118187
120407,115359
120407,115290
120407,115291
120407,115275
120407,115279
120408,118618
120412,118618
120413,120126
120413,118297
120413,118381
120414,118023
120414,120415
120414,118029
120414,118031
120414,118049
120415,118016
120415,118029
120416,116964
120416,118187
120417,116273
120419,116964
120419,118187
120420,115124
120421,118517
120421,114931
120428,119136
120428,119137
120428,119124
120435,117463
120436,120435
120439,119190
120442,117463
120443,115074
120443,115376
120443,115375
120444,117553
120444,117568
120444,115563
120444,115564
120444,117557
120450,120252
120450,120253
120450,120251
120450,120254
120450,120255
120451,116817
120452,120176
120452,119087
120452,120263
120452,120264
120453,116676
120458,116767
120458,116771
120460,116273
120460,120126
120460,116263
120461,117775
120464,119668
120464,119652
120467,116519
120469,119876
120470,119876
120471,119876
120473,120472
120474,117002
